"COUNTRY_AREA_TERRITORY","MMWR_WEEKSTARTDATE","flu_all","flu_vic","flu_ah5","flu_ah3","flu_ah1n12009","flu_ah1","flu_anot","flu_bnot","flu_byam","specimen","MMWR_WEEK","pos_rate"
"India",2021-03-28,7,0,0,7,0,0,0,0,0,1219,13,0.57
"India",2021-04-04,16,0,0,16,0,0,0,0,0,1734,14,0.92
"India",2021-04-11,10,0,0,9,1,0,0,0,0,1520,15,0.66
"India",2021-04-18,5,0,0,5,0,0,0,0,0,2246,16,0.22
"India",2021-04-25,6,1,0,5,0,0,0,0,0,2080,17,0.29
"India",2021-05-02,7,0,0,6,1,0,0,0,0,2779,18,0.25
"India",2021-05-09,2,1,0,1,0,0,0,0,0,2791,19,0.07
"India",2021-05-16,10,0,0,8,2,0,0,0,0,2555,20,0.39
"India",2021-05-23,7,0,0,7,0,0,0,0,0,2416,21,0.29
"India",2021-05-30,6,1,0,4,1,0,0,0,0,2377,22,0.25
"India",2021-06-06,3,0,0,2,1,0,0,0,0,1787,23,0.17
"India",2021-06-13,4,0,0,0,4,0,0,0,0,1994,24,0.2
"India",2021-06-20,9,0,0,5,4,0,0,0,0,1861,25,0.48
"India",2021-06-27,33,0,0,25,8,0,0,0,0,2011,26,1.64
"India",2021-07-04,55,0,0,53,2,0,0,0,0,2538,27,2.17
"India",2021-07-11,92,0,0,84,8,0,0,0,0,2522,28,3.65
"India",2021-07-18,140,0,0,126,13,0,0,1,0,5433,29,2.58
"India",2021-07-25,152,0,0,130,22,0,0,0,0,2719,30,5.59
"India",2021-08-01,230,5,0,215,10,0,0,0,0,2714,31,8.47
"India",2021-08-08,400,9,0,356,35,0,0,0,0,3010,32,13.29
"India",2021-08-15,484,16,0,437,31,0,0,0,0,3605,33,13.43
"India",2021-08-22,391,26,0,336,27,0,0,2,0,2255,34,17.34
"India",2021-08-29,397,69,0,306,20,0,0,2,0,2521,35,15.75
"India",2021-09-05,351,148,0,190,5,0,0,8,0,2585,36,13.58
"India",2021-09-12,258,125,0,104,12,0,0,17,0,2122,37,12.16
"India",2021-09-19,339,213,0,103,5,0,0,18,0,3188,38,10.63
"India",2021-09-26,369,286,0,76,3,0,0,4,0,2893,39,12.75
"India",2021-10-03,284,234,0,26,4,0,0,20,0,2608,40,10.89
"India",2021-10-10,294,228,0,37,3,0,0,23,3,2768,41,10.62
"India",2021-10-17,222,171,0,27,1,0,0,23,0,2782,42,7.98
"India",2021-10-24,158,120,0,18,3,0,0,17,0,2607,43,6.06
"India",2021-10-31,104,65,0,24,2,0,0,13,0,2206,44,4.71
"India",2021-11-07,44,24,0,13,1,0,0,6,0,1322,45,3.33
"India",2021-11-14,52,29,0,8,1,0,0,14,0,2284,46,2.28
"India",2021-11-21,30,10,0,7,1,0,0,12,0,1419,47,2.11
"India",2021-11-28,12,10,0,0,1,0,0,1,0,1014,48,1.18
"India",2021-12-05,20,3,0,3,3,0,0,11,0,1603,49,1.25
"India",2021-12-12,15,11,0,3,1,0,0,0,0,1332,50,1.13
"India",2021-12-19,20,4,0,9,2,0,0,5,0,2848,51,0.7
"India",2021-12-26,13,6,0,5,1,0,0,1,0,2367,52,0.55
"India",2022-01-02,5,0,0,0,0,0,0,5,0,1706,1,0.29
"India",2022-01-09,16,4,0,5,1,0,0,6,0,3809,2,0.42
"India",2022-01-16,6,3,0,3,0,0,0,0,0,3673,3,0.16
"India",2022-01-23,1,0,0,1,0,0,0,0,0,3127,4,0.03
"India",2022-01-30,1,1,0,0,0,0,0,0,0,2290,5,0.04
"India",2022-02-06,1,0,0,0,1,0,0,0,0,2303,6,0.04
"India",2022-02-13,0,0,0,0,0,0,0,0,0,1901,7,0
"India",2022-02-20,1,0,0,1,0,0,0,0,0,1331,8,0.08
"India",2022-02-27,0,0,0,0,0,0,0,0,0,1086,9,0
"India",2022-03-06,2,0,0,0,2,0,0,0,0,879,10,0.23
"India",2022-03-13,55,20,0,32,0,0,0,3,0,776,11,7.09
"India",2022-03-20,24,11,0,13,0,0,0,0,0,699,12,3.43
"India",2022-03-27,48,26,0,17,5,0,0,0,0,900,13,5.33
"India",2022-04-03,23,18,0,5,0,0,0,0,0,695,14,3.31
"India",2022-04-10,4,1,0,2,1,0,0,0,0,1036,15,0.39
"India",2022-04-17,5,0,0,1,4,0,0,0,0,599,16,0.83
"India",2022-04-24,1,0,0,0,1,0,0,0,0,243,17,0.41
"India",2022-05-01,11,0,0,3,8,0,0,0,0,727,18,1.51
"India",2022-05-08,15,0,0,9,6,0,0,0,0,605,19,2.48
"India",2022-05-15,17,0,0,6,9,0,0,0,0,695,20,2.45
"India",2022-05-22,11,0,0,1,10,0,0,0,0,662,21,1.66
"India",2022-05-29,22,0,0,11,11,0,0,0,0,653,22,3.37
"India",2022-06-05,15,0,0,1,14,0,0,0,0,635,23,2.36
"India",2022-06-12,12,0,0,0,12,0,0,0,0,509,24,2.36
"India",2022-06-19,8,0,0,8,0,0,0,0,0,557,25,1.44
"India",2022-06-26,6,0,0,1,5,0,0,0,0,529,26,1.13
"India",2022-07-03,19,0,0,3,16,0,0,0,0,793,27,2.4
"India",2022-07-10,26,0,0,5,21,0,0,0,0,666,28,3.9
"India",2022-07-17,65,0,0,0,65,0,0,0,0,333,29,19.52
"India",2022-07-24,110,0,0,6,104,0,0,0,0,757,30,14.53
"India",2022-07-31,182,0,0,5,177,0,0,0,0,877,31,20.75
"India",2022-08-07,217,0,0,3,213,0,0,1,0,895,32,24.25
"India",2022-08-14,164,0,0,8,154,0,0,2,0,720,33,22.78
"India",2022-08-21,145,0,0,16,129,0,0,0,0,703,34,20.63
"India",2022-08-28,154,2,0,8,136,0,0,8,0,885,35,17.4
"India",2022-09-04,124,0,0,18,98,0,0,8,0,798,36,15.54
"India",2022-09-11,46,0,0,7,39,0,0,0,0,528,37,8.71
"India",2022-09-18,76,0,0,12,64,0,0,0,0,806,38,9.43
"India",2022-09-25,56,0,0,17,36,0,0,3,0,634,39,8.83
"India",2022-10-02,30,1,0,14,15,0,0,0,0,495,40,6.06
"India",2022-10-09,20,1,0,7,12,0,0,0,0,492,41,4.07
"India",2022-10-16,18,1,0,14,3,0,0,0,0,523,42,3.44
"India",2022-10-23,34,4,0,17,13,0,0,0,0,526,43,6.46
"India",2022-10-30,10,2,0,4,2,0,0,2,0,291,44,3.44
"India",2022-11-06,9,1,0,8,0,0,0,0,0,206,45,4.37
"India",2022-11-13,8,5,0,1,2,0,0,0,0,402,46,1.99
"India",2022-11-20,19,1,0,5,13,0,0,0,0,498,47,3.82
"India",2022-11-27,14,1,0,8,5,0,0,0,0,396,48,3.54
"India",2022-12-04,21,8,0,9,4,0,0,0,0,489,49,4.29
"India",2022-12-11,16,2,0,8,6,0,0,0,0,338,50,4.73
"India",2022-12-18,22,2,0,15,4,0,0,1,0,375,51,5.87
"India",2022-12-25,33,1,0,27,5,0,0,0,0,436,52,7.57
"India",2023-01-01,46,3,0,40,2,0,0,1,0,635,1,7.24
"India",2023-01-08,43,6,0,33,3,0,0,1,0,635,2,6.77
"India",2023-01-15,39,4,0,29,3,0,0,3,0,518,3,7.53
"India",2023-01-22,59,4,0,35,13,0,0,7,0,582,4,10.14
"India",2023-01-29,67,3,0,55,4,0,0,5,0,639,5,10.49
"India",2023-02-05,90,5,0,78,4,0,0,3,0,544,6,16.54
"India",2023-02-12,66,4,0,56,0,0,0,6,0,525,7,12.57
"India",2023-02-19,114,11,0,95,1,0,0,7,0,666,8,17.12
"India",2023-02-26,139,26,0,104,5,0,0,4,0,737,9,18.86
"India",2023-03-05,132,31,0,88,2,0,0,11,0,712,10,18.54
"India",2023-03-12,136,42,0,82,1,0,0,11,0,890,11,15.28
"India",2023-03-19,74,34,0,28,9,0,0,3,0,749,12,9.88
"India",2023-03-26,83,41,0,25,7,0,0,10,0,749,13,11.08
"India",2023-04-02,64,29,0,19,6,0,0,10,0,714,14,8.96
"India",2023-04-09,59,36,0,15,7,0,0,1,0,893,15,6.61
"India",2023-04-16,49,17,0,7,12,0,0,13,0,952,16,5.15
"India",2023-04-23,34,18,0,6,10,0,0,0,0,862,17,3.94
"India",2023-04-30,28,17,0,5,6,0,0,0,0,864,18,3.24
"India",2023-05-07,18,3,0,2,12,0,0,1,0,849,19,2.12
"India",2023-05-14,41,17,0,10,12,0,0,2,0,862,20,4.76
"India",2023-05-21,25,7,0,1,13,0,0,4,0,748,21,3.34
"India",2023-05-28,50,8,0,6,35,0,0,1,0,817,22,6.12
"India",2023-06-04,60,5,0,6,39,0,0,10,0,806,23,7.44
"India",2023-06-11,59,14,0,8,31,0,0,6,0,838,24,7.04
"India",2023-06-18,15,12,0,2,0,0,0,1,0,581,25,2.58
"India",2023-06-25,49,3,0,10,35,0,0,1,0,715,26,6.85
"India",2023-07-02,65,16,0,6,36,0,0,7,0,841,27,7.73
"India",2023-07-09,41,6,0,11,22,0,0,2,0,716,28,5.73
"India",2023-07-16,55,17,0,16,19,0,0,3,0,803,29,6.85
"India",2023-07-23,40,9,0,26,4,0,0,1,0,680,30,5.88
"India",2023-07-30,52,19,0,28,5,0,0,0,0,653,31,7.96
"India",2023-08-06,102,34,0,46,21,0,0,1,0,837,32,12.19
"India",2023-08-13,87,32,0,39,13,0,0,3,0,845,33,10.3
"India",2023-08-20,130,42,0,58,30,0,0,0,0,886,34,14.67
"India",2023-08-27,115,39,0,62,13,0,0,1,0,824,35,13.96
"India",2023-09-03,73,42,0,22,9,0,0,0,0,362,36,20.17
"India",2023-09-10,73,42,0,22,9,0,0,0,0,362,37,20.17
"India",2023-09-17,103,35,0,42,26,0,0,0,0,801,38,12.86
"India",2023-09-24,72,36,0,18,15,0,0,3,0,534,39,13.48
"India",2023-10-01,98,27,0,35,31,0,0,5,0,688,40,14.24
"India",2023-10-08,129,40,0,34,48,0,0,7,0,835,41,15.45
"India",2023-10-15,121,32,0,31,51,0,0,7,0,761,42,15.9
"India",2023-10-22,76,16,0,15,39,0,0,6,0,657,43,11.57
"India",2023-10-29,58,12,0,18,24,0,0,4,0,305,44,19.02
"India",2023-11-05,26,7,0,3,16,0,0,0,0,178,45,14.61
"India",2023-11-12,21,4,0,4,13,0,0,0,0,163,46,12.88
"India",2023-11-19,19,5,0,1,10,0,0,3,0,243,47,7.82
"India",2023-11-26,24,16,0,1,7,0,0,0,0,244,48,9.84
"India",2023-12-03,41,5,0,8,17,0,0,11,0,324,49,12.65
"India",2023-12-10,27,10,0,8,9,0,0,0,0,274,50,9.85
"India",2023-12-17,39,16,0,6,17,0,0,0,0,378,51,10.32
"India",2023-12-24,32,9,0,5,10,0,0,8,0,355,52,9.01
"India",2023-12-31,3,1,0,0,2,0,0,0,0,321,1,0.93
"India",2024-01-07,34,13,0,5,13,0,0,3,0,745,2,4.56
"India",2024-01-14,38,16,0,2,17,0,0,3,0,795,3,4.78
"India",2024-01-21,36,14,0,1,15,0,0,6,0,717,4,5.02
"India",2024-01-28,39,12,0,2,24,0,0,1,0,1108,5,3.52
"India",2024-02-04,30,14,0,1,13,0,0,2,0,615,6,4.88
"India",2024-02-11,49,21,0,2,23,0,0,3,0,669,7,7.32
"India",2024-02-18,57,14,0,7,34,0,0,2,0,749,8,7.61
"India",2024-02-25,27,9,0,0,18,0,0,0,0,514,9,5.25
"India",2024-03-03,56,5,0,1,49,0,0,1,0,819,10,6.84
"India",2024-03-10,50,8,0,2,40,0,0,0,0,908,11,5.51
"India",2024-03-17,50,9,0,4,37,0,0,0,0,822,12,6.08
"India",2024-03-24,40,5,0,0,35,0,0,0,0,746,13,5.36
"India",2024-03-31,28,3,0,1,24,0,0,0,0,790,14,3.54
"India",2024-04-07,29,7,0,0,22,0,0,0,0,671,15,4.32
"India",2024-04-14,34,4,0,4,25,0,0,1,0,762,16,4.46
"India",2024-04-21,33,2,0,0,30,0,0,1,0,786,17,4.2
"India",2024-04-28,19,0,0,0,16,0,0,3,0,782,18,2.43
"India",2024-05-05,30,6,0,1,23,0,0,0,0,777,19,3.86
"India",2024-05-12,32,1,0,0,31,0,0,0,0,749,20,4.27
"India",2024-05-19,30,0,0,1,28,0,0,1,0,697,21,4.3
"India",2024-05-26,24,4,0,0,20,0,0,0,0,676,22,3.55
"India",2024-06-02,29,3,0,0,26,0,0,0,0,735,23,3.95
"India",2024-06-09,18,1,0,1,16,0,0,0,0,477,24,3.77
"India",2024-06-16,19,1,0,0,18,0,0,0,0,451,25,4.21
"India",2024-06-23,19,2,0,0,17,0,0,0,0,516,26,3.68
"India",2024-06-30,50,5,0,1,43,0,0,1,0,426,27,11.74
"India",2024-07-07,46,4,0,2,39,0,0,1,0,307,28,14.98
"India",2024-07-14,114,6,0,9,98,0,0,1,0,562,29,20.28
"India",2024-07-21,106,3,0,4,98,0,0,1,0,679,30,15.61
"India",2024-07-28,81,1,0,7,73,0,0,0,0,412,31,19.66
"India",2024-08-04,109,2,0,8,99,0,0,0,0,444,32,24.55
"India",2024-08-11,98,10,0,11,77,0,0,0,0,428,33,22.9
"India",2024-08-18,99,7,0,13,78,0,0,1,0,464,34,21.34
"India",2024-08-25,67,1,0,7,59,0,0,0,0,367,35,18.26
"India",2024-09-01,41,3,0,9,28,0,0,1,0,244,36,16.8
"India",2024-09-08,70,10,0,14,46,0,0,0,0,436,37,16.06
"India",2024-09-15,47,9,0,11,27,0,0,0,0,308,38,15.26
"India",2024-09-22,41,12,0,14,15,0,0,0,0,272,39,15.07
"India",2024-09-29,12,0,0,3,7,0,0,2,0,179,40,6.7
"India",2024-10-06,18,4,0,6,2,0,0,6,0,162,41,11.11
"India",2024-10-13,25,4,0,5,5,0,0,11,0,177,42,14.12
"India",2024-10-20,10,2,0,1,1,0,0,6,0,162,43,6.17
"India",2024-10-27,3,0,0,2,1,0,0,0,0,95,44,3.16
"India",2024-11-03,14,12,0,2,0,0,0,0,0,152,45,9.21
"India",2024-11-10,17,4,0,2,0,0,0,11,0,128,46,13.28
"India",2024-11-17,10,8,0,2,0,0,0,0,0,205,47,4.88
"India",2024-11-24,38,22,0,8,8,0,0,0,0,487,48,7.8
"India",2024-12-01,33,15,0,16,2,0,0,0,0,405,49,8.15
"India",2024-12-08,18,12,0,5,1,0,0,0,0,247,50,7.29
"India",2024-12-15,33,20,0,9,4,0,0,0,0,313,51,10.54
"India",2024-12-22,71,46,0,16,9,0,0,0,0,757,52,9.38
"India",2024-12-29,22,19,0,2,1,0,0,0,0,258,1,8.53
"India",2025-01-05,35,28,0,2,2,0,0,3,0,506,2,6.92
"India",2025-01-12,38,34,0,2,2,0,0,0,0,559,3,6.8
"India",2025-01-19,52,46,0,4,2,0,0,0,0,695,4,7.48
"India",2025-01-26,35,27,0,6,2,0,0,0,0,596,5,5.87
"India",2025-02-02,39,29,0,8,1,0,0,1,0,654,6,5.96
"India",2025-02-09,79,41,0,24,7,0,0,7,0,906,7,8.72
"India",2025-02-16,59,37,0,19,3,0,0,0,0,621,8,9.5
"India",2025-02-23,57,26,0,18,9,0,0,4,0,557,9,10.23
"India",2025-03-02,66,47,0,11,6,0,0,2,0,837,10,7.89
"India",2025-03-09,54,23,0,20,8,0,0,3,0,617,11,8.75
"India",2025-03-16,66,16,0,41,8,0,0,1,0,702,12,9.4
"India",2025-03-23,55,21,0,25,9,0,0,0,0,619,13,8.89
"India",2025-03-30,55,19,0,31,5,0,0,0,0,491,14,11.2
"India",2025-04-06,37,7,0,28,2,0,0,0,0,659,15,5.61
"India",2025-04-13,28,11,0,15,2,0,0,0,0,404,16,6.93
"India",2025-04-20,30,6,0,23,1,0,0,0,0,403,17,7.44
"India",2025-04-27,20,7,0,11,2,0,0,0,0,473,18,4.23
"India",2025-05-04,18,11,0,6,1,0,0,0,0,720,19,2.5
"India",2025-05-11,22,3,0,17,0,0,0,2,0,675,20,3.26
"India",2025-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2025-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",2004-08-29,2,0,0,2,0,0,0,0,0,16,35,12.5
"Indonesia",2004-09-05,2,0,0,2,0,0,0,0,0,20,36,10
"Indonesia",2004-09-12,4,0,0,4,0,0,0,0,0,12,37,33.33
"Indonesia",2004-09-19,2,0,0,2,0,0,0,0,0,20,38,10
"Indonesia",2004-09-26,2,0,0,2,0,0,0,0,0,11,39,18.18
"Indonesia",2004-10-03,0,0,0,0,0,0,0,0,0,8,40,0
"Indonesia",2004-10-10,5,0,0,5,0,0,0,0,0,24,41,20.83
"Indonesia",2004-10-17,11,0,0,11,0,0,0,0,0,75,42,14.67
"Indonesia",2004-10-24,18,0,0,15,0,0,0,3,0,88,43,20.45
"Indonesia",2004-10-31,30,0,0,18,0,2,0,10,0,81,44,37.04
"Indonesia",2004-11-07,20,0,0,18,0,0,0,2,0,77,45,25.97
"Indonesia",2004-11-14,7,0,0,6,0,0,0,1,0,15,46,46.67
"Indonesia",2004-11-21,22,0,0,14,0,0,0,8,0,80,47,27.5
"Indonesia",2004-11-28,22,0,0,10,0,0,7,5,0,71,48,30.99
"Indonesia",2004-12-05,25,0,0,15,0,1,2,7,0,100,49,25
"Indonesia",2004-12-12,30,0,0,24,0,1,1,4,0,131,50,22.9
"Indonesia",2004-12-19,32,0,0,19,0,1,2,10,0,86,51,37.21
"Indonesia",2004-12-26,30,0,0,24,0,0,1,5,0,107,52,28.04
"Indonesia",2005-01-02,31,0,0,24,0,4,0,3,0,357,1,8.68
"Indonesia",2005-01-09,21,0,0,15,0,3,0,3,0,83,2,25.3
"Indonesia",2005-01-16,14,0,0,7,0,2,0,5,0,76,3,18.42
"Indonesia",2005-01-23,21,0,0,9,0,1,1,10,0,81,4,25.93
"Indonesia",2005-01-30,31,0,0,20,0,0,0,11,0,115,5,26.96
"Indonesia",2005-02-06,9,0,0,3,0,1,1,4,0,54,6,16.67
"Indonesia",2005-02-13,13,0,0,2,0,0,1,10,0,111,7,11.71
"Indonesia",2005-02-20,16,0,0,8,0,1,1,6,0,109,8,14.68
"Indonesia",2005-02-27,19,0,0,7,0,0,1,11,0,91,9,20.88
"Indonesia",2005-03-06,18,0,0,2,0,4,1,11,0,112,10,16.07
"Indonesia",2005-03-13,23,0,0,1,0,1,0,21,0,98,11,23.47
"Indonesia",2005-03-20,16,0,0,0,0,0,0,16,0,74,12,21.62
"Indonesia",2005-03-27,39,0,0,1,0,2,0,36,0,88,13,44.32
"Indonesia",2005-04-03,19,0,0,0,0,2,0,17,0,0,14,0
"Indonesia",2005-04-10,23,0,0,1,0,0,0,22,0,90,15,25.56
"Indonesia",2005-04-17,14,0,0,0,0,5,0,9,0,109,16,12.84
"Indonesia",2005-04-24,17,0,0,1,0,0,0,16,0,90,17,18.89
"Indonesia",2005-05-01,10,0,0,0,0,0,0,10,0,70,18,14.29
"Indonesia",2005-05-08,25,0,0,0,0,0,0,25,0,103,19,24.27
"Indonesia",2005-05-15,11,0,0,2,0,0,0,9,0,88,20,12.5
"Indonesia",2005-05-22,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-05-29,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-06-05,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-06-12,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-06-19,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-06-26,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-07-03,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-07-10,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-07-17,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-07-24,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-07-31,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-08-07,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-08-14,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-08-21,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-08-28,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-09-04,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-09-11,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-09-18,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-09-25,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-10-02,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-10-09,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-10-16,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-10-23,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-10-30,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-11-06,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-11-13,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-11-20,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-11-27,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-12-04,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-12-11,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-12-18,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2005-12-25,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-01-01,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-01-08,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-01-15,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-01-22,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-01-29,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-02-05,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-02-12,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-02-19,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-02-26,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-03-05,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-03-12,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-03-19,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-03-26,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-04-02,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-04-09,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-04-16,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-04-23,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-04-30,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-05-07,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-05-14,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-05-21,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-05-28,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-06-04,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-06-11,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-06-18,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-06-25,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-07-02,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-07-09,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-07-16,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-07-23,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-07-30,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-08-06,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-08-13,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-08-20,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-08-27,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-09-03,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-09-10,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-09-17,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-09-24,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-10-01,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-10-08,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-10-15,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-10-22,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-10-29,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-11-05,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-11-12,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-11-19,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-11-26,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-12-03,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-12-10,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-12-17,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-12-24,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2006-12-31,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-01-07,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-01-14,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-01-21,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-01-28,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-02-04,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-02-11,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-02-18,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-02-25,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-03-04,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-03-11,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-03-18,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-03-25,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-04-01,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-04-08,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-04-15,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-04-22,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-04-29,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-05-06,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-05-13,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-05-20,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-05-27,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-06-03,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-06-10,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-06-17,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-06-24,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-07-01,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-07-08,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-07-15,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-07-22,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-07-29,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-08-05,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",2007-08-12,0,0,0,0,0,0,0,0,0,0,0,0
